"","census_tract_code","year","arrests_B","arrests_W","arrests_total","state","county","ct_pop","ct_white","ct_black","pct_white","pct_black","arrests_B_pct","arrests_W_pct","pct_arrests","pct_black_arrests","pct_white_arrests","SIR","SIR_B","SIR_W"
"32",10400,2014,43,77,123,37,129,3061,2789,208,0.91114015,0.06795165,0.349309504467912,0.625507717303006,0.0401816340531182,0.206631427198462,0.0276074719443548,1.17495871106921,5.96667708221316,0.807202645797385
"33",10400,2015,56,141,197,37,129,2934,2647,222,0.902181322,0.075664622,0.284119736174531,0.715372907153729,0.0671415425513786,0.25213867627195,0.0532658380869631,1.96322006071491,7.28689761624021,1.55733166529793
"34",10400,2016,45,98,144,37,129,2857,2593,198,0.90759538,0.069303465,0.312283136710618,0.680083275503123,0.0504007560113402,0.227158001009591,0.037792603447611,1.47368089675653,6.55496665729228,1.1049166360914
"35",10400,2017,42,32,74,37,129,3073,2672,214,0.869508623,0.069638789,0.566801619433198,0.431848852901485,0.0240799192997299,0.196170014012144,0.0119755997155795,0.704127981355306,5.66672222247162,0.350133734030009
"36",10400,2018,46,57,103,37,129,3031,2584,256,0.852523919,0.084460574,0.446168768186227,0.55286129970902,0.0339810629804361,0.179617336977743,0.022057969892806,0.993637573938312,5.19968072661536,0.644891413544966
"37",10501,2010,232,244,476,37,129,3431,2103,1079,0.612940834,0.314485573,0.487292585591262,0.512497374501155,0.138731019206668,0.214993976461866,0.116019209738006,4.05706344396197,6.27604401420139,3.39111433757539
"38",10501,2011,192,310,502,37,129,3970,2159,1518,0.543828715,0.382367758,0.382393945429197,0.617406891057558,0.126445177703332,0.126473881825967,0.14357834282803,3.69818841494094,3.69478177515417,4.19678370379902
"39",10501,2012,178,351,535,37,129,4146,2350,1403,0.566811384,0.338398456,0.332648103158288,0.655952158475051,0.129036926268059,0.126861948542513,0.149355346580997,3.77410422624402,3.70555419121114,4.36610904988969
"40",10501,2013,162,378,546,37,129,4065,2409,1477,0.592619926,0.363345633,0.296648965390954,0.692180919245559,0.13431403901503,0.109674361925394,0.156905068282761,3.92839720456334,3.20383879672163,4.58694523850542
"41",10501,2014,146,313,460,37,129,4380,2720,1426,0.621004566,0.325570776,0.317322321234514,0.680286894153445,0.10502043332344,0.10237711240446,0.115069298922834,3.07177565699586,2.99046518303785,3.36437386134511
"42",10501,2015,108,226,334,37,129,4622,2999,1398,0.64885331,0.302466465,0.323256510026938,0.676444178389704,0.072261526146124,0.0772476932980474,0.0753559401153679,2.11367146166083,2.25633815875575,2.2034551768986
"43",10501,2016,124,253,385,37,129,4440,3013,1187,0.678603604,0.267342342,0.32199428719813,0.656972215009089,0.0867097587892165,0.104456237890658,0.0839666788357506,2.53622308785848,3.04998226698701,2.45524934597705
"44",10501,2017,124,181,307,37,129,4274,2844,1226,0.665418811,0.286850725,0.403777271247151,0.58938456528818,0.0718279871785873,0.101133675882881,0.0636405189690939,2.10088576446497,2.95319106138978,1.86079338423895
"45",10501,2018,102,254,362,37,129,4396,3200,1169,0.727934486,0.265923567,0.28169014084507,0.701463684065175,0.0823457155205751,0.0872465999486785,0.0793725196087622,2.40856136428503,2.54739071097087,2.32103977427356
"46",10502,2010,191,236,428,37,129,7375,5021,1912,0.680813559,0.259254237,0.446157439850502,0.551273067040411,0.0580331114154384,0.099890173108101,0.0470016530242377,1.69787341363414,2.9192888447206,1.3748793224929
"47",10502,2011,181,308,493,37,129,7441,5563,1375,0.747614568,0.184786991,0.367065503954573,0.624619752585682,0.0662536452943785,0.131626790778852,0.0553648145817979,1.93838797270738,3.84457470232893,1.61960499194556
"48",10502,2012,202,309,515,37,129,7991,5973,1178,0.747465899,0.147415843,0.392156862745098,0.599883517763541,0.0644466969503573,0.171462524403701,0.0517319314928597,1.88557122942421,5.00638524588521,1.51338383582959
"49",10502,2013,159,224,387,37,129,8272,6302,1181,0.761847195,0.142770793,0.410746577111857,0.578661844484629,0.0467837671208037,0.134620269240538,0.0355437076530046,1.36880847481936,3.93068415288494,1.03983360887771
"50",10502,2014,125,225,355,37,129,8408,6408,1207,0.762131304,0.143553758,0.352013517319065,0.633624331174317,0.04222119147013,0.103553972330379,0.0351118116134268,1.23532258293683,3.02375633850003,1.02720607876889
"51",10502,2015,155,234,393,37,129,8205,5857,1554,0.713833029,0.189396709,0.394301704400916,0.595268379547189,0.0478970396460738,0.0997361817128885,0.0399515118403305,1.40137690779248,2.91379759532701,1.16874441106718
"52",10502,2016,140,257,400,37,129,8472,6161,1422,0.727219075,0.167847025,0.349912521869533,0.642339415146213,0.0472137958711535,0.0984459601997047,0.0417133304117771,1.38140147906688,2.87561908447573,1.22031382514864
"53",10502,2017,190,250,443,37,129,8753,6188,1832,0.706957615,0.209299669,0.428797111261566,0.564206725344166,0.0506106408015446,0.10370612957808,0.0404001228163734,1.48080368056709,3.03061476482972,1.18189860591269
"54",10502,2018,183,253,441,37,129,8648,6455,1806,0.746415356,0.208834413,0.414871911131263,0.57356608478803,0.0509938599229889,0.101323293283871,0.0391938157425911,1.49201034157257,2.96091523219345,1.14662995688079
"55",10600,2010,175,202,377,37,129,4061,3733,94,0.919231716,0.023147008,0.464067886502254,0.535666931848316,0.0928319913323976,1.85972369819341,0.0541105247649407,2.71513453331591,52.8433047815075,1.58251884737758
"56",10600,2011,140,215,355,37,129,3983,3576,117,0.897815717,0.029374843,0.394255139397353,0.605463249788792,0.089126559714795,1.19555935098207,0.0601213612594726,2.60672318248799,34.1670594234049,1.75825363470942
"57",10600,2012,132,148,283,37,129,3829,3424,127,0.894228258,0.033167929,0.466266336983398,0.522783468738961,0.0739077067718263,1.03855232100708,0.0432230367103765,2.16154913033443,29.7352098096513,1.26401657009945
"58",10600,2013,85,191,277,37,129,3997,3548,158,0.887665749,0.039529647,0.306748466257669,0.689281847708409,0.0693002426759401,0.537634408602151,0.0538316281953722,2.0268593160194,15.4591773941992,1.57430011550794
"59",10600,2014,112,180,294,37,129,3979,3776,92,0.948982156,0.023121387,0.380822849370962,0.612036722203332,0.0738860546354703,1.21606948968512,0.047668229125288,2.16097597380143,34.532257951141,1.39411919084111
"60",10600,2015,98,172,270,37,129,3951,3746,176,0.948114401,0.044545685,0.362828582006664,0.63680118474639,0.0683354002682797,0.556501987507098,0.0459144176610341,1.99862363682719,16.0304796271837,1.34281865540456
"61",10600,2016,109,166,275,37,129,4196,3890,189,0.927073403,0.045042898,0.3962195565249,0.603416939294802,0.0655370463049022,0.576414595452142,0.0426724248733966,1.91685945033939,16.6221315263429,1.24803777454893
"62",10600,2017,116,188,307,37,129,4134,3785,237,0.915578133,0.057329463,0.377727124715076,0.612178443503745,0.07426041943833,0.489245044285112,0.049668436765211,2.17198298708597,14.150607176912,1.452620441452
"63",10600,2018,110,146,256,37,129,4147,3580,229,0.863274656,0.055220641,0.42951971885982,0.570089808668489,0.0617298835330713,0.480139676996945,0.040780983771403,1.80549133757101,13.8815382979116,1.19264392419833
"64",10700,2010,57,108,165,37,129,4314,2354,1312,0.545665276,0.304126101,0.345245305875227,0.654149000605694,0.0382466794928258,0.0434418108375886,0.0458774053778514,1.11867810946407,1.26872984022179,1.34113822031033
"65",10700,2011,56,59,115,37,129,4333,2374,1530,0.547888299,0.353104085,0.486533449174631,0.5125977410947,0.0265398906094944,0.036598915103588,0.0248515226822796,0.776268170048352,1.06920870688221,0.726494085322436
"66",10700,2012,69,76,147,37,129,4100,2401,1373,0.585609756,0.334878049,0.469068660774983,0.516655336505778,0.0358527840784371,0.050251256281407,0.0316521594269293,1.04862316157504,1.46774171296844,0.925312079580881
"67",10700,2013,68,69,137,37,129,4314,2388,1631,0.553546592,0.378071395,0.49598832968636,0.50328227571116,0.0317563338819221,0.0416896572864938,0.0288932624261966,0.928841824221686,1.21806984989495,0.844653700924197
"68",10700,2014,66,79,145,37,129,4263,2206,1806,0.517475956,0.42364532,0.454858718125431,0.544452101998622,0.0340128075813375,0.0365428270859864,0.0358098000997235,0.994833688084005,1.06787106734846,1.04674680820989
"69",10700,2015,84,89,173,37,129,4435,2314,1761,0.521758737,0.397068771,0.48526863084922,0.514153668399769,0.0390070122432414,0.0476974618136392,0.0384598764098354,1.14093748453703,1.39378120813941,1.12427763667812
"70",10700,2016,84,88,174,37,129,4409,2350,1667,0.53300068,0.37809027,0.48248133256749,0.505456634118323,0.0394638361570388,0.0503868994061544,0.0374452150972299,1.15429504193122,1.47223700157045,1.09463702675297
"71",10700,2017,95,131,226,37,129,4511,2485,1674,0.550875637,0.371092884,0.420168067226891,0.579389650597081,0.0500986455631664,0.0567469087868108,0.0527141764918917,1.46537847318123,1.65807960341644,1.54109558432319
"72",10700,2018,102,148,251,37,129,4593,2377,1910,0.517526671,0.415850207,0.40621266427718,0.589406610911987,0.0546471881735647,0.0534003455316476,0.0622607378738799,1.59844058816915,1.56062190310454,1.82009473950662
"73",10800,2010,76,103,181,37,129,2885,1388,665,0.481109185,0.2305026,0.419657647708448,0.568746548868029,0.0627361269973311,0.114268531047963,0.0742021468193934,1.83437563422917,3.33027879777777,2.16734888034938
"74",10800,2011,58,126,185,37,129,2760,1355,649,0.490942029,0.235144928,0.31334413830362,0.680713128038898,0.067026557008804,0.0893544908334617,0.0929820677440779,1.95973896861497,2.6039043562229,2.71575170886568
"75",10800,2012,81,133,216,37,129,2259,1387,540,0.61398849,0.239043825,0.37482646922721,0.615455807496529,0.0956132973307954,0.149972227365303,0.0958834979453536,2.79493095256422,4.36656174688691,2.80062904301381
"76",10800,2013,60,114,174,37,129,2420,1698,275,0.701652893,0.113636364,0.344629523262493,0.654796094198736,0.0718978554605182,0.218102508178844,0.0671338554855427,2.10186507181922,6.31853907461822,1.96162101081563
"77",10800,2014,56,112,168,37,129,2153,1431,330,0.664653971,0.153274501,0.33313503866746,0.66627007733492,0.0780270307928104,0.169645561950924,0.0782614771853819,2.28071568219904,4.92305998773061,2.28605627590243
"78",10800,2015,29,99,132,37,129,2497,1769,304,0.70845014,0.121746095,0.219530658591976,0.749432248296745,0.052861319130191,0.0953633673133838,0.0559606579616754,1.54540572812941,2.76540689591637,1.63525428272073
"79",10800,2016,56,126,188,37,129,2699,1781,414,0.659874027,0.153390144,0.297713981924508,0.669856459330144,0.0696528472453781,0.135233035498672,0.0707427993936331,2.03647999984525,3.93119038372812,2.06723282592546
"80",10800,2017,52,132,185,37,129,2644,1775,425,0.671331316,0.160741301,0.280929227444625,0.713128038897893,0.0699670965545933,0.122324159021407,0.0743620077742099,2.04562336810725,3.55655656436809,2.17298101622114
"81",10800,2018,61,165,233,37,129,2907,1817,558,0.625043,0.191950464,0.261690261690262,0.707850707850708,0.0801486016992879,0.109299408708117,0.0908040283968962,2.34352578326183,3.18287447972835,2.65354160507249
"82",10900,2010,24,69,94,37,129,2163,1990,65,0.920018493,0.030050855,0.255047821466525,0.733262486716259,0.0434561508945495,0.368663594470046,0.0346716245414803,1.27022295481424,10.3410787634434,1.01333634884894
"83",10900,2011,15,104,119,37,129,2252,2001,99,0.888543517,0.043960924,0.125944584382872,0.873215785054576,0.0528395719550642,0.151362260343088,0.0519714157213533,1.54457994478829,4.30723601932428,1.51896358995065
"84",10900,2012,13,65,79,37,129,2197,2040,71,0.928538917,0.032316796,0.164348925410872,0.821744627054362,0.0359564880979473,0.182841068917018,0.0318611832753296,1.05102909668969,5.14679907740206,0.931228864477818
"85",10900,2013,6,53,59,37,129,2352,2137,118,0.908588435,0.050170068,0.101522842639594,0.896785109983079,0.0250839675183878,0.0508044030482642,0.0247999625660942,0.733281077490256,1.45219354924694,0.724891204143745
"86",10900,2014,15,40,55,37,129,2463,2215,156,0.899309785,0.063337393,0.272232304900181,0.725952813067151,0.0223295846697251,0.0960922485586163,0.0180578754909485,0.652797357335892,2.76242152876033,0.52784773338902
"87",10900,2015,11,54,66,37,129,2362,1947,298,0.824301439,0.126164268,0.166414523449319,0.816944024205749,0.0279412387282503,0.03690036900369,0.0277335524626367,0.816812003428245,1.06986177945601,0.810534172001753
"88",10900,2016,24,70,95,37,129,2256,1896,300,0.840425532,0.132978723,0.252365930599369,0.736067297581493,0.0421080625858783,0.0799733422192602,0.036917884077844,1.2308845650361,2.31883260992297,1.07891118124684
"89",10900,2017,27,107,136,37,129,2470,1969,336,0.797165992,0.136032389,0.198383541513593,0.786186627479794,0.0550584996558844,0.080333234156501,0.0543395459854756,1.60962061627787,2.33159819565,1.5881402991866
"90",10900,2018,18,58,76,37,129,2415,2037,223,0.843478261,0.092339545,0.236530880420499,0.76215505913272,0.0314686762452901,0.080681308830121,0.0284718472338128,0.919954444679881,2.33184994151777,0.832164697438009
"91",11000,2010,254,64,321,37,129,2473,1072,1347,0.433481601,0.544682572,0.791030831516661,0.199314855185301,0.129796611540172,0.188553188330488,0.059695923887697,3.79457473173791,5.50705448325027,1.74259698201051
"92",11000,2011,263,58,326,37,129,2450,1167,1177,0.476326531,0.480408163,0.806501073290402,0.177859552284575,0.133055793641076,0.223430464701385,0.049695827264159,3.88981449696293,6.5237387069566,1.45099253773094
"93",11000,2012,219,65,284,37,129,2322,1221,969,0.525839793,0.417312661,0.770855332629356,0.228792678634284,0.12230308772232,0.225982870704778,0.0532306936368848,3.57523781227686,6.59487291270975,1.55436778757248
"94",11000,2013,264,51,316,37,129,2197,1213,860,0.552116523,0.391442877,0.835178740904777,0.161341347674786,0.143825952391789,0.306941053365888,0.0420410518506306,4.20411638675876,8.95418044867211,1.22760492079764
"95",11000,2014,200,79,279,37,129,2574,1193,1285,0.463480963,0.499222999,0.716589036187746,0.28305266929416,0.108387397537003,0.1556299120691,0.0662140642024977,3.16882313396191,4.54500840777066,1.93338510394196
"96",11000,2015,213,69,283,37,129,2460,1182,1158,0.480487805,0.470731707,0.752384316495938,0.243730130695867,0.115035974147392,0.18392194111044,0.058370696218594,3.36303052899665,5.36995493878011,1.70432903857844
"97",11000,2016,194,92,286,37,129,2414,1127,1226,0.466859983,0.507870754,0.678084585809158,0.321565886053827,0.118470651588584,0.158225267107088,0.0816254103451335,3.4633662014457,4.62031504765821,2.38305130591281
"98",11000,2017,224,119,343,37,129,2344,1064,1195,0.453924915,0.509812287,0.652870883124454,0.346837656659866,0.14632481549422,0.187432014057401,0.111831594774927,4.27750429542295,5.47285084817838,3.26443639749038
"99",11000,2018,255,96,351,37,129,2284,1192,977,0.521891419,0.427758319,0.726288806607804,0.27342637425235,0.153671030165054,0.26097635861222,0.0805301568660347,4.49211360538517,7.61627152844302,2.35139617034271
